trade_date,quad,up_limit_count,lu_value_ratio,fwd_ret_5d,fwd_ret_10d,fwd_ret_20d,fwd_min_5d,fwd_min_10d,fwd_min_20d
2024-09-06,LC-LV,21.0,0.01102512765930368,0.02350016417280365,0.047797739105961856,0.06487171068061359,-0.03297528026642904,-0.03297528026642904,-0.03297528026642904
2024-09-09,LC-LV,21.0,0.03234535650217593,0.03511602524557489,0.06728989702462873,0.08726806814407051,-0.007972286812508944,-0.007972286812508944,-0.007972286812508944
2024-09-10,LC-LV,16.0,0.0022357852722771363,0.029476190476190434,0.08533333333333326,0.09561904761904771,-0.0023809523809523725,-0.0023809523809523725,-0.0023809523809523725
2024-09-11,HC-LV,26.0,0.024817553247329767,0.050892644608426574,0.0929302547012616,0.10568912163770539,0.02170911687693411,0.02170911687693411,0.02170911687693411
2024-09-12,HC-HV,27.0,0.07188490903187829,0.023444336972041846,0.05402791211828095,0.062272580719451076,-0.006954999769702042,-0.006954999769702042,-0.006954999769702042
2024-09-13,HC-HV,34.0,0.07538905272127726,0.02373968835930329,0.023189734188817646,0.06581118240146644,-0.01191567369385882,-0.01191567369385882,-0.01191567369385882
2024-09-16,HC-HV,37.0,0.04204057939670252,0.031082382065740655,0.02649795993215065,0.08453674414340062,-0.011598587997982857,-0.011598587997982857,-0.011598587997982857
2024-09-18,HC-HV,37.0,0.04531550752216184,0.05425782876173746,0.030759979647532187,0.09010592534344797,0.001942735556686337,0.001942735556686337,0.001942735556686337
2024-09-19,HC-HV,40.0,0.07648814332781759,0.04000181208661768,0.0319380266376732,0.07062607592642922,0.0035335689045936647,0.0035335689045936647,0.0035335689045936647
2024-09-20,HC-LV,32.0,0.02825547320757101,0.02988298829882985,0.01597659765976589,0.05337533753375334,-0.0030603060306030327,-0.0030603060306030327,-0.0030603060306030327
2024-09-23,HC-HV,47.0,0.0711805469985975,-0.0005372011818426392,0.016295102515892168,0.0432446951383294,-0.008326618318560297,-0.008326618318560297,-0.008326618318560297
2024-09-24,LC-HV,24.0,0.051465338729510826,-0.004446222933617849,0.018718598550531373,0.0440176070428171,-0.011693566315415072,-0.011693566315415072,-0.011693566315415072
2024-09-25,HC-HV,35.0,0.07542725770399339,-0.022288522288522294,0.00947700947700958,0.023429273429273367,-0.024745524745524716,-0.024745524745524716,-0.024745524745524716
2024-09-26,LC-LV,15.0,0.0240900421604084,-0.0077536263449057286,0.01167399921592538,0.000827634272770883,-0.03175502025525978,-0.03175502025525978,-0.03175502025525978
2024-09-27,HC-LV,29.0,0.015210174274675031,-0.0135028841111694,0.007822059080580424,0.0008739730816291758,-0.028666317077434056,-0.028666317077434056,-0.028666317077434056
2024-09-30,LC-LV,16.0,0.005376985857918328,0.016841350891337425,0.04165546895995709,0.0191256830601092,-0.00438950103018898,-0.00438950103018898,-0.00438950103018898
2024-10-01,HC-HV,25.0,0.056946555966728894,0.023268277432897166,0.056540574337903715,0.02902952078960297,-0.0062971729712830715,-0.0062971729712830715,-0.007101067393149085
2024-10-04,LC-LV,23.0,0.032060066570136755,0.032489678693232715,0.057574941662179135,0.038188835038592606,0.004846526655896577,0.004846526655896577,-0.0023335128343205946
2024-10-07,HC-HV,41.0,0.08644566722667786,0.019579437200930583,0.03749067123227534,0.023925545458536313,-0.016989332279731317,-0.016989332279731317,-0.02401334562535673
2024-10-08,LC-HV,20.0,0.059803285414342745,0.021616832779623563,0.03681063122923578,0.04239202657807306,0.004031007751937876,0.004031007751937876,-0.015193798449612439
2024-10-09,LC-LV,18.0,0.028183502942276315,0.024403136287551863,0.0265174874460401,0.04752885208351687,0.004052506387102417,0.004052506387102417,-0.020703021760197338
2024-10-11,LC-LV,21.0,0.01639079877281173,0.032515712290502874,0.02483414804469275,0.02884951117318435,-0.004102653631284925,-0.004102653631284925,-0.029678770949720712
2024-10-14,HC-HV,30.0,0.07789626598966402,0.024295897079276818,0.013821279554937504,-0.006041376912378271,-0.003781293463143265,-0.003781293463143265,-0.0337273991655076
2024-10-15,LC-LV,20.0,0.019475163141839273,0.01756727664155,-0.010721205597416628,-0.01903121636167926,-0.013089343379978469,-0.022906350914962292,-0.04275565123789016
2024-10-16,LC-LV,21.0,0.03886186649115514,0.014872306291462412,-0.006894159476217299,-0.01643324805966262,-0.0025148506265446624,-0.01604301261761265,-0.0360317391492867
2024-10-17,HC-LV,25.0,0.031585860129897204,0.002063983488132193,-0.021628826969384285,-0.021370829033367733,-0.0022789817681458935,-0.044031647746818,-0.044031647746818
2024-10-18,LC-LV,10.0,0.014707633630384116,-0.007439658452043751,-0.02603880458215324,-0.04577926195206494,-0.019190937143340192,-0.06023587098955907,-0.06023587098955907
2024-10-21,HC-HV,41.0,0.04504673517126428,-0.010226163703483726,-0.018330716680103554,-0.030423897823227408,-0.015445326091568679,-0.05664700640726439,-0.05664700640726439
2024-10-22,LC-LV,23.0,0.020693233378581286,-0.027800110015656077,-0.013074937587272073,-0.03638979393221342,-0.03977489104218679,-0.059281513138408126,-0.059281513138408126
2024-10-23,HC-LV,29.0,0.03738870409033753,-0.021447492096043796,0.005383235067931258,-0.0355891651713236,-0.030462274630436603,-0.05015807912501069,-0.05015807912501069
2024-10-24,LC-LV,24.0,0.019765884731250766,-0.023644009612083794,0.020468589083419086,-0.01141434946790254,-0.04600068657741163,-0.04600068657741163,-0.04600068657741163
2024-10-25,HC-LV,29.0,0.0202822228848245,-0.018738554576040234,0.003918061411353868,-0.017673863975128823,-0.05319194242153236,-0.05319194242153236,-0.05319194242153236
2024-10-28,LC-LV,22.0,0.014434000696884159,-0.00818828774757785,-0.01959187173111554,-0.029580725370830785,-0.04690045442853463,-0.04690045442853463,-0.04690045442853463
2024-10-29,LC-LV,21.0,0.028437851336188542,0.015146239554317598,-0.008400069637882979,-0.02737639275766013,-0.03238161559888575,-0.03238161559888575,-0.03238161559888575
2024-10-30,LC-HV,17.0,0.06178007870946795,0.027418791477471283,-0.009605309116311522,-0.024755501222493925,-0.02933985330073352,-0.02933985330073352,-0.03436081033880545
2024-11-01,HC-LV,31.0,0.03325528994750603,0.04518085527183224,0.0002637014899133927,-0.019338109260317315,-0.0023293631609018206,-0.007779193952445862,-0.03291873599085837
2024-11-04,LC-LV,19.0,0.02773759819325424,0.023089275639078144,-0.020268217525281074,-0.009287791328501327,-0.011240831561130205,-0.021570244347033585,-0.045006727138579006
2024-11-05,LC-LV,22.0,0.015010171338905517,-0.011497730711043874,-0.01231899719040419,-0.0009941646855413655,-0.011757078020315559,-0.02554570996325911,-0.04888696779770907
2024-11-06,LC-LV,17.0,0.03970030686203686,-0.023194992282627336,-0.023623735208369023,-0.0012862287772251735,-0.025467329789058524,-0.03344194820785462,-0.056594066197907744
2024-11-07,LC-HV,23.0,0.07464786578148566,-0.036036036036036,-0.04075301716811153,-0.011941186469488385,-0.040625531191568975,-0.04326024137344897,-0.06493285738568755
2024-11-08,LC-LV,21.0,0.02133888789627536,-0.042975484630587424,-0.031243429628695196,-0.025314326563222744,-0.050670703502796344,-0.053277826836550135,-0.07472351877549299
2024-11-11,LC-LV,17.0,0.033091509475738655,-0.04237899291562386,-0.021507657065286567,-0.013744538242905002,-0.04365163534552241,-0.04492427777542107,-0.06655919908369745
2024-11-12,LC-LV,8.0,0.007760207789803592,-0.0008308190126371517,-0.010188464733919322,0.009663736936464273,-0.014211377847741513,-0.015523197341379191,-0.03782412873321961
2024-11-13,LC-LV,22.0,0.036443230689966036,-0.000438923758943055,-0.019137075889917976,0.0028530044331298576,-0.010490277838739459,-0.01940043014528381,-0.03419216082166532
2024-11-14,LC-HV,20.0,0.06310953772122158,-0.004893316875330678,-0.015297125727384953,0.018647504849232943,-0.007494269088344163,-0.02499559160641862,-0.029977076353376875
2024-11-15,LC-LV,18.0,0.010197946940442645,0.012258886594314289,-0.01959664308625164,0.009974076189639192,-0.010764972098949888,-0.033173689529416905,-0.033173689529416905
2024-11-18,LC-LV,16.0,0.010658283472699585,0.021794985381412335,0.011207583946132749,0.017143616550013396,-0.0026579250465137427,-0.02525028794188,-0.02525028794188
2024-11-19,HC-HV,33.0,0.06986611192927453,-0.009365426695842505,0.01146608315098474,0.007921225382932162,-0.01470459518599565,-0.037024070021881794,-0.037024070021881794
2024-11-20,LC-LV,12.0,0.008460160389222716,-0.01870636279805027,0.022877969525314956,0.014578667720546168,-0.018969832696614453,-0.03376805866596411,-0.03376805866596411
2024-11-21,HC-HV,27.0,0.06662579977436972,-0.010454968324990044,0.030035883577725686,0.012226996854649341,-0.020201125238116346,-0.025207105834403887,-0.025207105834403887
2024-11-22,HC-HV,26.0,0.047306762928670025,-0.031469745637642155,0.006120322944699996,-0.01749283791995837,-0.04488236826113379,-0.04488236826113379,-0.04488236826113379
2024-11-25,HC-HV,28.0,0.04875726887636227,-0.010361571143674642,0.007933755310847168,0.007630278331743678,-0.046041793115408014,-0.046041793115408014,-0.046041793115408014
2024-11-26,LC-LV,11.0,0.014493700449434554,0.021028450256229014,0.020056547093125987,0.025622901572716072,-0.02792012723095949,-0.02792012723095949,-0.02792012723095949
2024-11-27,LC-LV,16.0,0.02106752754988982,0.04237705284825699,0.02241911665995433,0.04394325860294446,-0.01534881639593677,-0.01534881639593677,-0.01534881639593677
2024-11-28,LC-LV,5.0,0.003199383702209831,0.04091865514616999,0.03447195236602951,0.04427631284415989,-0.01490800017907512,-0.01490800017907512,-0.01490800017907512
2024-11-29,LC-HV,22.0,0.05750397388667485,0.03881145520548568,0.030161789091560864,,0.008291130730964102,0.008291130730964102,
2024-12-02,LC-LV,22.0,0.033308709950519835,0.01848687957243622,0.005870241380820929,0.015332720024532343,0.007534936697770167,-0.0001314233144960042,
2024-12-03,LC-LV,16.0,0.006831806287958574,-0.0009518864659051607,-0.003504672897196248,-0.0030719972308757004,-0.0037210107303565776,-0.012461059190031154,
2024-12-04,HC-HV,35.0,0.11632854123195044,-0.019146561346269464,-0.008113677341804792,-0.019404138404739424,-0.020176869580149415,-0.020176869580149415,
2024-12-05,HC-HV,32.0,0.051690545188100075,-0.006193282009375967,-0.01728957894284122,-0.011784439378951461,-0.018364801513913398,-0.022923745215259528,
2024-12-06,LC-HV,21.0,0.043415950497229905,-0.008326502437551286,-0.023469519823978602,0.018551274860865385,-0.015315587385133056,-0.025410932309418044,
2024-12-09,LC-HV,14.0,0.07532889666387002,-0.012387629575465575,-0.0003010882188481112,0.021635339154372213,-0.018280356144350307,-0.028345305174416136,
2024-12-10,LC-LV,7.0,0.0010528493765345993,-0.0025552187093980105,0.005456907752273699,0.015591165006496377,-0.011520138588133388,-0.021654395842355956,
2024-12-11,LC-LV,19.0,0.03831368731550988,0.011248249299719904,0.02105217086834732,0.011248249299719904,0.0017507002801120386,-0.011292016806722649,
2024-12-12,LC-LV,15.0,0.009182779284305258,-0.011165447699831188,0.009477647466135775,-0.002510061886008552,-0.01683472540788511,-0.022374172328731512,
2024-12-13,LC-LV,4.0,0.0009170777323462371,-0.015270164447924839,,-0.01962063864961283,-0.017227877838684402,,
2024-12-16,LC-LV,8.0,0.0025644013282771013,0.012238142938025387,0.009407255781542556,-0.009189495231043954,-0.016157832847001452,,
2024-12-17,HC-HV,26.0,0.10623347364857319,0.008032651643437028,0.0004341973861317072,-0.022534844340237115,-0.019148104728409554,,
2024-12-18,LC-HV,21.0,0.0522794095929756,0.009694871239991354,-0.01138281757195414,-0.0032027699632114492,-0.022289547716944358,,
2024-12-19,LC-LV,15.0,0.038834102947605115,0.020876187141669167,0.005601995710972085,0.01492406669876134,-0.011335288196419935,,
2024-12-20,LC-LV,13.0,0.01568063256296018,,0.04303070466092329,0.03141153081510928,,,
2024-12-23,HC-HV,28.0,0.05157802569763729,-0.002796661216762808,0.021943034162292374,0.005292143533258686,,,
2024-12-24,HC-HV,26.0,0.043133137831006946,-0.007537904893177072,0.010079255685733868,0.020761543762922052,,,
2024-12-25,HC-HV,29.0,0.08953202247054518,-0.02087530541386262,-0.009601783188306401,-0.0313343906725535,,,
2024-12-26,HC-HV,28.0,0.07077606497170413,-0.014961845151333253,-0.011875160764811765,-0.021606790705650303,,,
2024-12-27,LC-LV,12.0,0.007123521771707078,,,,,,
2024-12-30,LC-LV,14.0,0.015892674362599012,0.024809077965224136,-0.01842343702808824,0.0048755231479484795,-0.021055356603529307,-0.03218708202096909,-0.03218708202096909
2024-12-31,LC-LV,10.0,0.015393329854508687,0.01775096566989287,-0.022959072956902915,0.016926348682782866,-0.015277114708562967,-0.02647454537563476,-0.02647454537563476
2025-01-02,LC-LV,17.0,0.01129396822233682,0.01151387794413794,0.008274231678486954,0.017686717450310807,0.002758077226162392,-0.017993170475440023,-0.017993170475440023
2025-01-03,LC-LV,11.0,0.029581492021118965,0.0031335683509596812,0.009270139704922409,0.01558079818949376,-0.0009574792183487668,-0.023762893328110768,-0.023762893328110768
2025-01-06,LC-LV,23.0,0.03731903839551885,-0.0454911262654073,-0.01113981956033716,-0.012452878139692536,-0.04989622601550259,-0.04989622601550259,-0.04989622601550259
2025-01-07,LC-LV,11.0,0.025610741443692315,-0.042185921185584396,-0.01629336476928256,-0.014861906365779776,-0.05561636914786128,-0.05561636914786128,-0.05561636914786128
2025-01-08,LC-LV,12.0,0.014898860264432717,-0.040000000000000036,0.010575692963752603,-0.011556503198294266,-0.043454157782516045,-0.043454157782516045,-0.043454157782516045
2025-01-09,LC-LV,14.0,0.009075103994430936,-0.0032027699632114492,-0.02194330231551611,0.017268989396234558,-0.029171175070331068,-0.029171175070331068,-0.029171175070331068
2025-01-10,LC-LV,14.0,0.008543531087880253,0.0061174020564882525,-0.009848583452644388,0.026031498112716323,-0.026812443056097868,-0.026812443056097868,-0.026812443056097868
2025-01-13,LC-LV,9.0,0.002929049310469533,0.03598846239183495,0.02653649877967612,0.047659196804969994,-0.0010206345684490303,-0.0010206345684490303,-0.0010206345684490303
2025-01-14,LC-LV,17.0,0.026658273116669986,0.02703296703296698,0.023736263736263696,0.03463736263736261,-0.010461538461538411,-0.010461538461538411,-0.010461538461538411
2025-01-15,LC-LV,9.0,0.010540712855088027,0.052683013503908915,0.040822672352523126,0.054770788912579915,0.01972281449893387,0.001199360341151312,0.001199360341151312
2025-01-16,LC-HV,23.0,0.10092247005868167,-0.018800746819504166,0.009335243801832371,0.02288220224914239,-0.021362511397681416,-0.021362511397681416,-0.021362511397681416
2025-01-17,LC-LV,18.0,0.010814241509002858,-0.015868909012505372,0.00625269512720994,0.004700301854247524,-0.028072445019404868,-0.028072445019404868,-0.028072445019404868
2025-01-20,LC-HV,16.0,0.07243729275824996,-0.009123618607041917,-0.001327850595391089,0.0032125417630428643,-0.03456694937034177,-0.03456694937034177,-0.03456694937034177
2025-01-21,LC-LV,7.0,0.027513313761207702,-0.0032099293815536223,0.0014551679863044065,-0.007233040873100838,-0.035352022255510374,-0.035352022255510374,-0.035352022255510374
2025-01-22,LC-HV,17.0,0.0685039968032038,-0.011266773567389698,-0.021900582327622597,-0.04135370073423916,-0.04890708076630934,-0.04890708076630934,-0.04890708076630934
2025-02-03,LC-LV,10.0,0.0031096642419132996,0.028675103991503637,0.04009204354367646,-0.0004425170369058984,0.004867687405965215,0.004867687405965215,-0.017877688290999227
2025-02-04,LC-LV,18.0,0.03623450767019474,0.022478310402243462,0.03623696433266144,0.002891946367540088,0.010559985978441766,0.010559985978441766,-0.02751730786083606
2025-02-05,HC-HV,34.0,0.0775890031701892,0.007867548523754042,0.02057666536981806,-0.015994466779060246,0.0014697618121297662,-0.0007348809060648831,-0.040591362987939306
2025-02-06,LC-LV,22.0,0.02185159677734646,0.0046801202232718,0.01064834693001293,-0.03306139974237865,-0.005281236582224125,-0.007471017604121943,-0.04705882352941182
2025-02-07,HC-HV,35.0,0.10585268961153974,-0.010754982715206363,0.013401049891169858,-0.04203832529554863,-0.013443728394007981,-0.013443728394007981,-0.05279330801075499
2025-02-10,HC-LV,28.0,0.025758458964430353,0.011098683644497953,0.013421663942183581,-0.05226705669792653,-0.005592359975909789,-0.005592359975909789,-0.0681837735524391
2025-02-11,HC-HV,39.0,0.05665100531046899,0.013456181701307024,-0.0015427469466466892,-0.04726805228197983,-0.009385043925433934,-0.009385043925433934,-0.07173773301907005
2025-02-12,LC-LV,23.0,0.02791210776852843,0.012609907784687957,0.0045464293373365106,-0.05983272571306031,-0.008535277718207168,-0.009049967831867844,-0.07094145399957108
2025-02-13,HC-LV,30.0,0.029772693569640078,0.005940424804478761,-0.008675584426684924,-0.061455617761442816,-0.012094533954442488,-0.012607376383606095,-0.07427667849053377
2025-02-14,LC-LV,18.0,0.0268126154422044,0.02441865481686012,-0.01988869235083479,-0.044048492169636355,0.0044868199663488095,-0.024504939816212934,-0.06549031450882259
2025-02-17,LC-LV,20.0,0.024692111162946586,0.002297481279782243,-0.03897208985704559,-0.05420353982300885,-0.005658611300204175,-0.05573519400953031,-0.07841218515997272
2025-02-18,HC-LV,25.0,0.0404376745454649,-0.014799780117552563,-0.03217895048416419,-0.06829041397099245,-0.021607678971626743,-0.061524800202968466,-0.08406275106769845
2025-02-19,HC-LV,29.0,0.03408595267948729,-0.007963064932864583,-0.035833792197890624,-0.05269177008767845,-0.021390147824982053,-0.05993477063831587,-0.08251090685755436
2025-02-20,HC-HV,28.0,0.046888682206531106,-0.014529696660718794,-0.04324921403687654,-0.057821395190755354,-0.018438270031438497,-0.05709915880703542,-0.07974339366131367
2025-02-21,LC-HV,20.0,0.043836228295231074,-0.043251210781217075,-0.05470625394819961,-0.06675089492524744,-0.04775742261528748,-0.06531901452937461,-0.08776584544114552
2025-02-24,LC-HV,15.0,0.050742262494877184,-0.041174972408523636,-0.06481874522455222,-0.05348501570591735,-0.057899651922913686,-0.08052466253502,-0.08052466253502
2025-02-25,LC-LV,6.0,0.00203816398732947,-0.0176402420704751,-0.04579595690802185,-0.0426627752264046,-0.04742692819434313,-0.07030344649984976,-0.07030344649984976
2025-02-26,LC-HV,14.0,0.04252100561058661,-0.028094445156056524,-0.06408778446693142,-0.06203834165919475,-0.052388881772768014,-0.075146236283677,-0.075146236283677
2025-02-27,LC-LV,4.0,0.0013280988448896485,-0.029142955682014193,-0.05324193826521817,-0.06867563372995344,-0.043197102948784316,-0.06617520262114163,-0.07376271770995002
2025-03-03,LC-LV,9.0,0.0035840927929509415,-0.011972884937054284,-0.02465005722334712,-0.08579100272911344,-0.023065410687560517,-0.04652698300906766,-0.08777181089884678
2025-03-04,LC-LV,12.0,0.036354262511610266,-0.02465911103240659,-0.015849123428369083,-0.062289711351159904,-0.04103948999468743,-0.04103948999468743,-0.08252169293430145
2025-03-05,LC-LV,11.0,0.011262629440309372,-0.028661307235232414,-0.03731212862635447,-0.06920657112897588,-0.05360887801468017,-0.05360887801468017,-0.09454736106256556
2025-03-06,LC-LV,15.0,0.040049855436969886,-0.03703378289329173,-0.017484514343452107,-0.157975662258929,-0.04841189649870403,-0.04841189649870403,-0.157975662258929
2025-03-07,LC-LV,13.0,0.002787203560600194,-0.024822380106571895,-0.015230905861456479,-0.19227353463587926,-0.03814387211367676,-0.03814387211367676,-0.20053285968028423
2025-03-10,LC-LV,17.0,0.013766402230788725,-0.012830793905372895,-0.012741691169918967,-0.23353826962487745,-0.03497282366568655,-0.03497282366568655,-0.23643410852713176
2025-03-11,LC-LV,11.0,0.014241288542459714,0.009032726612500541,0.012119286459988166,-0.14202714357042345,-0.007126322000816976,-0.007126322000816976,-0.22205074667513958
2025-03-12,LC-LV,18.0,0.031674982044498236,-0.00890608132421733,0.003283555235696234,-0.12180640518172003,-0.01610291471752434,-0.01610291471752434,-0.22908420295070164
2025-03-13,LC-LV,5.0,0.003001883650718377,0.020301094890510907,0.0021897810218978186,-0.11081204379562049,-0.002098540145985428,-0.002098540145985428,-0.21811131386861315
2025-03-14,LC-LV,11.0,0.021908911080968912,0.009835617685897802,-0.016301625609034143,-0.09849278266017025,0.000728564273029475,-0.021674787122626493,-0.2195710577842539
2025-03-17,LC-LV,18.0,0.039782874531018204,9.026085386776295e-05,-0.06268616301110208,-0.12659084754941785,-0.008168607275024775,-0.06471703222312486,-0.22650961278093695
2025-03-18,LC-HV,19.0,0.06711798642482608,0.003058929374718744,-0.047188484030589284,-0.1286999550157445,-0.011381016644174569,-0.06774628879892042,-0.22901484480431844
2025-03-19,LC-LV,17.0,0.02388424134723387,0.012299174003812308,-0.0331306163202324,-0.12271943360261417,0.00408459653263149,-0.05945357175274579,-0.22215666696922942
2025-03-20,LC-HV,21.0,0.049750528774666285,-0.017750950145316358,-0.14299128101945002,-0.14603174603174607,-0.021193829644533868,-0.14299128101945002,-0.23366867873910124
2025-03-21,LC-HV,17.0,0.05191299824207609,-0.025882671235965216,-0.17978085403796729,-0.15241015466474273,-0.03120349912071063,-0.18816792172070163,-0.22717229562158991
2025-03-24,LC-HV,24.0,0.06356482408312375,-0.06277075812274369,-0.22364620938628155,-0.11759927797833936,-0.06480144404332133,-0.22657942238267148,-0.22657942238267148
2025-03-25,LC-HV,23.0,0.0541435923600078,-0.05009417885012113,-0.15230065476724375,-0.12700690644900892,-0.07058929051932905,-0.23136604179747067,-0.23136604179747067
2025-03-26,LC-LV,20.0,0.008833313662598005,-0.044877830082940995,-0.12468056489576329,-0.10903384891279977,-0.07088096839273705,-0.23160726294552791,-0.23160726294552791
2025-03-27,LC-LV,12.0,0.004733017131315165,-0.12750364166059724,-0.11275491624180622,-0.0911780772032047,-0.12750364166059724,-0.21981973780043695,-0.21981973780043695
2025-03-28,LC-LV,7.0,0.024110044601539222,-0.15798731657640142,-0.08355321020228668,-0.0670740174975698,-0.16659723186594455,-0.2066379669490348,-0.2066379669490348
2025-03-31,LC-LV,1.0,0.00014091462550581735,-0.17165005537098565,-0.06817853531705909,-0.029852183542780075,-0.1747797197746641,-0.1747797197746641,-0.1747797197746641
2025-04-01,HC-LV,31.0,0.03681159922912727,-0.10759643076342007,-0.08554836882111327,-0.02379491053302485,-0.19083140550493372,-0.19083140550493372,-0.19083140550493372
2025-04-02,LC-LV,14.0,0.005903250354451021,-0.08355238452872704,-0.09265865565152087,-0.04224558768306419,-0.19550319188884713,-0.19550319188884713,-0.19550319188884713
2025-04-07,LC-LV,0.0,0.0,0.01690405384254179,-0.0035477643867063424,0.06104241665362342,-0.10580685553294722,-0.10580685553294722,-0.10580685553294722
2025-04-08,LC-LV,11.0,0.006606645376415508,0.08840021990104452,0.03336998350742171,0.12045079714128648,-0.05777899945024734,-0.05777899945024734,-0.05777899945024734
2025-04-09,LC-LV,5.0,0.0002902352839151742,0.12491281097419216,0.1365961404324576,0.19594280399907005,0.07190188328295744,0.07190188328295744,0.07190188328295744
2025-04-10,HC-HV,1389.0,0.7033362004696491,0.024706380277219386,0.02983811236906142,0.10295206856417316,-0.024388953549888903,-0.024388953549888903,-0.024388953549888903
2025-04-11,HC-HV,42.0,0.132035894321794,-0.00993648842450312,0.017875435361606185,0.07897971727105091,-0.021102233148944882,-0.03846547838557668,-0.03846547838557668
2025-04-14,HC-LV,42.0,0.02664169412404573,-0.02011184649325326,0.024318916422964465,0.09589041095890405,-0.02380585911446309,-0.03683751475039765,-0.03683751475039765
2025-04-15,HC-HV,124.0,0.08641090746771417,-0.050560662693201364,0.01798161430447509,0.09950500050510147,-0.051772906354177195,-0.051772906354177195,-0.051772906354177195
2025-04-16,HC-LV,27.0,0.026138704549205524,0.010385986668733471,0.04113057407120335,0.12096315816669256,-0.029969513770474854,-0.029969513770474854,-0.029969513770474854
2025-04-17,LC-LV,17.0,0.01459802512409033,0.00500800247818689,0.06753059011823015,0.12659404202591773,-0.030770819350508516,-0.030770819350508516,-0.030770819350508516
2025-04-18,HC-HV,33.0,0.04907148238743952,0.028091050181065613,0.055561303673047124,0.11422659079151587,-0.0288153129849974,-0.0288153129849974,-0.0288153129849974
2025-04-21,LC-LV,10.0,0.036233434116917144,0.045342688098853445,0.0648201476517094,0.12775537986282015,-0.017068956489868614,-0.017068956489868614,-0.017068956489868614
2025-04-22,LC-LV,18.0,0.008893129886647968,0.07219237112305166,0.08426876629249347,0.1529499388200244,0.01989679204128314,0.01989679204128314,0.01989679204128314
2025-04-23,HC-HV,61.0,0.07735077506085812,0.030428556817019503,0.05221438068937312,0.09967270123759842,-0.007210800859159261,-0.007210800859159261,-0.007210800859159261
2025-04-24,HC-LV,28.0,0.035569203176429885,0.06221103462447353,0.07099558204048084,0.10294873112092873,0.019623959724648143,0.019623959724648143,0.019623959724648143
2025-04-25,HC-HV,47.0,0.06131089360631381,0.02671966990388963,0.06003119810798574,0.07608312786192317,0.003019171740552551,0.003019171740552551,0.003019171740552551
2025-04-28,HC-HV,51.0,0.055605095597031064,0.01863260706235903,0.06987227648384664,0.06351114450287998,-0.00010017530678685382,-0.00010017530678685382,-0.00010017530678685382
2025-04-29,HC-HV,55.0,0.06921616936343575,0.011263272799444168,0.08008335814230416,0.05448050014885375,-0.004415996824451707,-0.004415996824451707,-0.004415996824451707
2025-04-30,LC-LV,20.0,0.01752101861919851,0.02114248846096589,0.07667874336195335,0.058117028140354465,4.963025460313908e-05,4.963025460313908e-05,4.963025460313908e-05
2025-05-02,HC-HV,49.0,0.07541762353019275,0.008270058519127543,0.05532717512211627,0.009140590994825226,-0.025487256371814038,-0.025487256371814038,-0.025487256371814038
2025-05-05,LC-LV,20.0,0.008192264440599418,0.032444618702215156,0.05557733777690643,0.027788668888453216,-0.012448539502058376,-0.012448539502058376,-0.012448539502058376
2025-05-06,HC-HV,42.0,0.06279913740857568,0.050302404484437124,0.05910409598269162,0.05630132271229771,-0.0035403451836554245,-0.0035403451836554245,-0.0035403451836554245
2025-05-07,LC-LV,9.0,0.005517267298839445,0.06805357931406708,0.06334330994553761,0.057504538540797734,0.003483636720474914,0.003483636720474914,0.003483636720474914
2025-05-08,HC-LV,39.0,0.01667343805158568,0.054386391251518784,0.04510328068043745,0.04874848116646424,0.0010206561360874833,0.0010206561360874833,0.0010206561360874833
2025-05-09,HC-HV,25.0,0.07222912173172118,0.046671143514965374,0.029834996162701355,0.04216231772831924,0.006235610130468139,0.006235610130468139,-0.0027820414428242346
2025-05-12,HC-HV,43.0,0.046480937801357654,0.022405772334567642,0.015142884268489532,0.0497009399031616,0.010538308174309341,0.010538308174309341,-0.013101680432925145
2025-05-13,LC-LV,22.0,0.028705695573901666,0.00838014981273405,-0.005945692883895126,0.04639513108614235,0.006507490636704194,-0.010627340823969988,-0.026685393258427004
2025-05-14,HC-HV,33.0,0.05781620181998612,-0.004410143329658167,-0.023704520396912954,0.02223447262036027,-0.013597941933112812,-0.029171260565968415,-0.04492833517089301
2025-05-15,LC-LV,18.0,0.016617151895413768,-0.008804277680464656,-0.017239789803632388,0.011339540886881272,-0.013736517009311333,-0.025859684705448527,-0.04167050797455518
2025-05-16,LC-HV,20.0,0.06345205198705633,-0.016085422299619623,-0.043765180330873954,0.009669584345355364,-0.020576508867604648,-0.047248063791760275,-0.047248063791760275
2025-05-19,LC-LV,19.0,0.01267200243090626,-0.007103723651221139,-0.02632556411923115,0.028832760702015126,-0.008403751508960888,-0.03472931562819204,-0.03472931562819204
2025-05-20,LC-HV,17.0,0.04459732116687419,-0.01420678768745065,-0.002646362412368264,0.01815311760063132,-0.01884952876178092,-0.03477413064673385,-0.03477413064673385
2025-05-21,HC-LV,33.0,0.040103819624163345,-0.019379844961240345,-0.005490956072351394,0.0014765596160946082,-0.02487080103359174,-0.04069767441860461,-0.04069767441860461
2025-05-22,LC-HV,23.0,0.05817522498028409,-0.008510440403664554,0.003487885411338043,0.006975770822675864,-0.017206901362600613,-0.03315816397711946,-0.03315816397711946
2025-05-23,HC-LV,26.0,0.02230428636894966,-0.028132277596646493,0.011970190964136096,0.00013972985561250262,-0.03167210060549608,-0.03167210060549608,-0.03167210060549608
