trade_date,close,volume,taiex_dist_250ma_pct,taiex_dist_125ma_z,volume_5m_60m,vix,vix_pct,econ_score,econ_signal_color,econ_blue_streak
2012-06-18,7281.5,2049600.0,-4.443711378901379,-0.36795914089183857,0.9002764689848526,,,14,藍,9
2012-06-19,7273.13,1335800.0,-4.475412799504807,-0.3881089756344504,0.92524122802927,,,14,藍,9
2012-06-20,7334.63,1568400.0,-3.6008379293278736,-0.28613019371447274,0.958187571630349,,,14,藍,9
2012-06-21,7279.05,1513000.0,-4.26302522385094,-0.38852609216167244,0.9963074604370762,,,14,藍,9
2012-06-22,7222.05,1374600.0,-4.947271528871454,-0.49221949831594825,0.8916017919815646,,,14,藍,9
2012-06-25,7166.38,1277000.0,-5.60884741974801,-0.5950647991965046,0.8187404082814536,,,15,藍,10
2012-06-26,7137.93,1349400.0,-5.9100529036922245,-0.6497310664684054,0.8287886973430408,,,15,藍,10
2012-06-27,7183.01,1275200.0,-5.2466639207980466,-0.5787187622429324,0.7975908898670133,,,15,藍,10
2012-06-28,7169.61,1380000.0,-5.355349008660179,-0.6092086490056364,0.790915518200848,,,15,藍,10
2012-06-29,7296.28,1617200.0,-3.6219362152075893,-0.3925953408575939,0.8264081329510697,,,15,藍,10
2012-07-02,7345.16,1833800.0,-2.9181171159432004,-0.31249304995310573,0.8938889532769294,,,15,藍,10
2012-07-03,7418.36,1918000.0,-1.8907140985777309,-0.18894652216153437,0.9578522870381607,,,15,藍,10
2012-07-04,7422.59,2111000.0,-1.7708557894543224,-0.1861509011981119,1.0532342970810193,,,15,藍,10
2012-07-05,7387.78,1614800.0,-2.161501145986753,-0.25118622971734894,1.0814268727705112,,,15,藍,10
2012-07-06,7368.59,1536400.0,-2.3428978632290502,-0.2891552980370132,1.0742291466389124,,,15,藍,10
2012-07-09,7309.96,1212400.0,-3.044144043819306,-0.395039706292488,1.0102376753675872,,,15,藍,10
2012-07-10,7251.35,1614000.0,-3.741182853768617,-0.5003341386344656,0.9723004676024057,,,15,藍,10
2012-07-11,7257.91,1463800.0,-3.5765082997237525,-0.4919998010123886,0.8989315116482747,,,15,藍,10
2012-07-12,7130.93,1603400.0,-5.181917198489954,-0.7151652980061124,0.8982832272104456,,,15,藍,10
2012-07-13,7104.27,1408400.0,-5.457885563994407,-0.7616090811235444,0.8846905642699061,,,15,藍,10
2012-07-16,7090.04,1345000.0,-5.576839075922264,-0.7860401888429288,0.9051481166589898,,,15,藍,10
2012-07-17,7127.0,1630200.0,-5.015747981166831,-0.7217939183641984,0.9070412933385275,,,15,藍,10
2012-07-18,7049.05,1416600.0,-5.982830380566052,-0.8563177579993282,0.9022087272653417,,,15,藍,10
2012-07-19,7148.57,1587200.0,-4.582867557864231,-0.681629888020108,0.8999238632787518,,,15,藍,10
2012-07-20,7164.68,1183400.0,-4.297634980343121,-0.6531557704902518,0.8762077971859014,,,15,藍,10
2012-07-23,7028.73,1392000.0,-6.038493266354706,-0.8888928354428576,0.8869196149390525,,,15,藍,10
2012-07-24,7008.35,1498200.0,-6.225802300423094,-0.9234503363061924,0.87172086473304,,,15,藍,10
2012-07-25,6979.13,1588400.0,-6.529829564638227,-0.9714389476979479,0.9031451607879618,,,15,藍,11
2012-07-26,6970.69,1604200.0,-6.553024442708451,-0.9829420313965703,0.9075527392783244,,,15,藍,11
2012-07-27,7124.49,1832200.0,-4.411316659813489,-0.7098162439903867,0.991101167867369,,,15,藍,11
2012-07-30,7158.88,1782200.0,-3.865535594691604,-0.6450748660828243,1.0408714451325862,,,15,藍,11
2012-07-31,7270.49,2121200.0,-2.285560613474356,-0.4458033151648223,1.111807081883106,,,15,藍,11
2012-08-01,7267.96,1899400.0,-2.2407711471189105,-0.4451607419945857,1.14761028384284,,,15,藍,11
2012-08-03,7217.51,1885600.0,-2.8447842346843446,-0.5275385517451072,1.176191044874461,,,15,藍,11
2012-08-06,7286.33,2001000.0,-1.8436077109979818,-0.40111369201953473,1.1920696011630267,,,15,藍,11
2012-08-07,7295.46,1793000.0,-1.652290481711018,-0.379297238701421,1.1855126014132158,,,15,藍,11
2012-08-08,7319.8,2231000.0,-1.2636323443236432,-0.3287083633616809,1.1906375352225214,,,15,藍,11
2012-08-09,7433.7,2654200.0,0.32058484257218445,-0.12168593907799338,1.272279870742428,,,15,藍,11
2012-08-10,7441.12,2080400.0,0.4430600026715967,-0.10285393595074237,1.2926281813831395,,,15,藍,11
2012-08-13,7436.3,1704200.0,0.3843122334813525,-0.10501933027547394,1.2625278793960955,,,15,藍,11
2012-08-14,7479.25,2058600.0,0.964860257127768,-0.0235394382880157,1.2847254931702605,,,15,藍,11
2012-08-15,7467.74,1840400.0,0.8241050907819791,-0.036394886189887725,1.2338411777694231,,,15,藍,11
2012-08-16,7490.21,2097200.0,1.1399806303868198,0.008943236911608537,1.1610062022098464,,,15,藍,11
2012-08-17,7467.92,1945200.0,0.8482105978646826,-0.024730976769689127,1.1415631755850468,,,15,藍,11
2012-08-20,7431.91,1526800.0,0.38293528000929844,-0.08164977428879343,1.1184058210682983,,,15,藍,11
2012-08-21,7506.81,1986600.0,1.4105975397650066,0.058219997438001575,1.1004143837822329,,,15,藍,11
2012-08-22,7496.58,1721000.0,1.2858180134217938,0.04721956581022026,1.09288398631853,,,15,藍,11
2012-08-23,7505.17,1747800.0,1.4078945077825764,0.06898998200372727,1.0559451174435452,,,15,藍,11
2012-08-24,7477.53,1779200.0,1.0270822560757402,0.02640000528150649,1.0439020128044227,,,15,藍,11
2012-08-27,7468.22,1568200.0,0.8928113114726429,0.01913590436904408,1.051637284612352,,,16,藍,12
2012-08-28,7361.94,1746800.0,-0.5328703738882358,-0.16371200608050968,1.0270054170747795,,,16,藍,12
2012-08-29,7391.15,1451600.0,-0.13218117872236648,-0.09981678458892894,0.9965115207926978,,,16,藍,12
2012-08-30,7371.44,1892600.0,-0.39637632973710596,-0.12730890275787415,1.0120493487594848,,,16,藍,12
2012-08-31,7397.06,1582800.0,-0.047601116212622765,-0.07248533388413148,0.989235868702003,,,16,藍,12
2012-09-03,7450.53,1820400.0,0.6818468019295866,0.03326764765405112,1.0134402348014389,,,16,藍,12
2012-09-04,7451.35,1888800.0,0.7035336568377473,0.04280745363989333,1.0262640346516514,,,16,藍,12
2012-09-05,7367.44,1910000.0,-0.4103626622506712,-0.10384387733454718,1.0727758140046946,,,16,藍,12
2012-09-06,7326.72,1820200.0,-0.9377088895507572,-0.17108216521151937,1.0590472464051648,,,16,藍,12
2012-09-07,7424.91,2176200.0,0.407924273748863,0.021345699017433557,1.118164533778323,,,16,藍,12
2012-09-10,7482.74,2304200.0,1.1937337407881052,0.1394935730051884,1.1749135243295228,,,16,藍,12
2012-09-11,7485.13,1837000.0,1.2195974808444283,0.154292538131294,1.1713015044036301,,,16,藍,12
2012-09-12,7570.45,2700400.0,2.371064466132063,0.3232393955624095,1.2469128227154889,,,16,藍,12
2012-09-13,7578.8,2330000.0,2.482290149404648,0.3468599067334697,1.2961014238940074,,,16,藍,12
2012-09-14,7738.05,3645800.0,4.6284911562480735,0.6523997247002973,1.4348264127287382,,,16,藍,12
2012-09-17,7762.22,3299400.0,4.934253780460959,0.7034873969958596,1.5189586662952157,,,16,藍,12
2012-09-18,7734.26,2445600.0,4.5276854608569455,0.6587856803074734,1.569082293803076,,,16,藍,12
2012-09-19,7781.91,2740400.0,5.1491470748966055,0.75639251521612,1.5538371722366882,,,16,藍,12
2012-09-20,7727.55,2531400.0,4.406162021404581,0.6566258302772253,1.5579533440649422,,,16,藍,12
2012-09-21,7754.59,2249600.0,4.756000985501472,0.7140232494550198,1.398831354837576,,,16,藍,12
2012-09-24,7768.3,2099200.0,4.925590800920354,0.7457072606866061,1.266914576205934,,,16,藍,12
2012-09-25,7734.13,2068400.0,4.452872382749296,0.683067943850305,1.224795587983612,,,15,藍,13
2012-09-26,7669.63,2122800.0,3.561399625274906,0.5655239048494763,1.1580114426767913,,,15,藍,13
2012-09-27,7683.8,1925200.0,3.71701771030641,0.6010418884806514,1.0963816082400784,,,15,藍,13
2012-09-28,7715.16,2022400.0,4.09321939362579,0.6710743006550767,1.0687758698984429,,,15,藍,13
2012-10-01,7675.72,1410200.0,3.528365138948588,0.5975181074976613,0.997944680554588,,,15,藍,13
2012-10-02,7718.68,1613000.0,4.075698905449325,0.6878663099954001,0.9470477658416693,,,15,藍,13
2012-10-03,7684.63,1531200.0,3.588534048493224,0.6223849307414703,0.8860726512873691,,,15,藍,13
2012-10-04,7682.34,1783200.0,3.5321554190107975,0.6209123938774536,0.8688633064613914,,,15,藍,13
2012-10-05,7690.65,1803200.0,3.606353317014252,0.6436554857430927,0.8446200534320125,,,15,藍,13
2012-10-08,7615.89,1545200.0,2.567812026470524,0.49569050311087304,0.8576121480718978,,,15,藍,13
2012-10-09,7592.01,1845000.0,2.213010545573824,0.4545106327508533,0.8778635537387637,,,15,藍,13
2012-10-11,7451.72,1956600.0,0.3069826680412523,0.16622623367572126,0.919178009366838,,,15,藍,13
2012-10-12,7437.04,1560800.0,0.09724549205588344,0.13874253081250698,0.8951873965901733,,,15,藍,13
2012-10-15,7418.9,1186200.0,-0.1479913122870824,0.10370401357032978,0.8346461294142518,,,15,藍,13
2012-10-16,7471.02,1487000.0,0.5486991482607263,0.21928726215791655,0.8264881590112367,,,15,藍,13
2012-10-17,7464.4,1839800.0,0.4576532205040793,0.2066514856406156,0.8227953155257738,,,15,藍,13
2012-10-18,7465.41,1300800.0,0.465441256023942,0.21023516816334878,0.7568776973248695,,,15,藍,13
2012-10-19,7408.76,1410400.0,-0.29411349729511826,0.0887560626138883,0.7425721711034629,,,15,藍,13
2012-10-22,7373.04,1241400.0,-0.7755517367516351,0.014024616901107437,0.7505787046982056,,,15,藍,13
2012-10-23,7337.48,1201000.0,-1.2532642832727963,-0.06130233849086384,0.7250214687937907,,,15,藍,13
2012-10-24,7314.88,1380800.0,-1.5611508340775133,-0.10915962156387754,0.6797933210805562,,,15,藍,13
2012-10-25,7262.08,1509400.0,-2.2720967743090292,-0.22412920705709527,0.7052351393893121,,,20,黃藍,14
2012-10-26,7134.06,2529400.0,-3.977519202356049,-0.503543445015753,0.8177785174513852,,,20,黃藍,14
2012-10-29,7091.67,1832200.0,-4.527540032541745,-0.590690422675731,0.8796386871188627,,,20,黃藍,14
2012-10-30,7182.59,1781000.0,-3.285121879282599,-0.3769299560765588,0.9417930574284404,,,20,黃藍,14
2012-10-31,7166.05,1588000.0,-3.487086624581189,-0.4086516420785821,0.9651155301085058,,,20,黃藍,14
2012-11-01,7179.64,1918000.0,-3.28131597373478,-0.37182296119438213,1.0105468218142208,,,20,黃藍,14
2012-11-02,7210.47,1967600.0,-2.846249565329303,-0.2974494710340271,0.9574442303943692,,,20,黃藍,14
2012-11-05,7185.36,1253800.0,-3.161791705776245,-0.3498546598722034,0.903054618013543,,,20,黃藍,14
2012-11-06,7236.68,1262000.0,-2.451119635678333,-0.2300297239229228,0.8512991544973602,,,20,黃藍,14
2012-11-07,7287.18,1593400.0,-1.7612199544982439,-0.11315736756009044,0.8554080007703679,,,20,黃藍,14
2012-11-08,7242.63,1573400.0,-2.3428108838733195,-0.21298310420963526,0.8204906369986915,,,20,黃藍,14
2012-11-09,7293.22,1911000.0,-1.643245932289379,-0.09785682249788363,0.815777835471482,,,20,黃藍,14
2012-11-12,7267.75,1519200.0,-1.9691238950084802,-0.15511030374061774,0.847521905189845,,,20,黃藍,14
2012-11-13,7136.05,1702800.0,-3.7234375823829233,-0.45933909190814876,0.8936447407380822,,,20,黃藍,14
2012-11-14,7159.75,1287400.0,-3.395922961592378,-0.4057781045809475,0.8661312953830096,,,20,黃藍,14
2012-11-15,7143.84,1327800.0,-3.5989654782214795,-0.44181018661477134,0.8425115940216712,,,20,黃藍,14
2012-11-16,7130.07,1422200.0,-3.764233292125943,-0.47433409308212665,0.7916970363436424,,,20,黃藍,14
2012-11-19,7129.04,1214400.0,-3.759325154724538,-0.4777160413960817,0.7623693456181795,,,20,黃藍,14
2012-11-20,7145.77,1228800.0,-3.520878670146225,-0.44129750008997193,0.7126184838466106,,,20,黃藍,14
2012-11-21,7088.49,1433800.0,-4.278775169545703,-0.5761807113816351,0.7308129885549709,,,20,黃藍,14
2012-11-22,7105.76,1171600.0,-4.0389296286006084,-0.5336109370523952,0.7154284577070423,,,20,黃藍,14
2012-11-23,7326.01,2264600.0,-1.0796641671334868,-0.014958971154626582,0.8058045429253001,,,20,黃藍,14
2012-11-26,7407.37,2199600.0,-0.003090880071082711,0.17817606828727584,0.9092094378797092,,,19,黃藍,15
2012-11-27,7430.2,1985400.0,0.271332049113912,0.2296889614522435,0.9906135130404341,,,19,黃藍,15
2012-11-28,7434.93,1973000.0,0.3042721981650175,0.23334871644693553,1.048796707411058,,,19,黃藍,15
2012-11-29,7503.55,2635600.0,1.1907575924537073,0.39744611559744286,1.200897018445349,,,19,黃藍,15
2012-11-30,7580.17,3157800.0,2.1864734921533713,0.5837409095651617,1.2823734542235574,,,19,黃藍,15
2012-12-03,7599.91,2437800.0,2.4188254757856833,0.627826366944579,1.3048798111662412,,,19,黃藍,15
2012-12-04,7600.98,2494600.0,2.394781117317003,0.6242944158645141,1.3570839530140977,,,19,黃藍,15
2012-12-05,7649.05,3147200.0,3.016234762242254,0.7393042752320528,1.4654680666765258,,,19,黃藍,15
2012-12-06,7623.26,2726600.0,2.6422148315885137,0.6646101446519078,1.474740682981094,,,19,黃藍,15
2012-12-07,7642.26,2334600.0,2.8678887803196726,0.7057226147148145,1.387746193786852,,,19,黃藍,15
2012-12-10,7609.5,1913200.0,2.3909147149384373,0.6144791761177683,1.35297513615151,,,19,黃藍,15
2012-12-11,7613.69,2256200.0,2.415284798560692,0.6197342752678042,1.339900517977668,,,19,黃藍,15
2012-12-12,7690.19,2206800.0,3.4049697196045408,0.8178918779208928,1.2407747926599733,,,19,黃藍,15
2012-12-13,7757.09,2968600.0,4.256093756442859,0.992736221568495,1.2644194161864104,,,19,黃藍,15
2012-12-14,7698.77,2683200.0,3.4305783929589815,0.8351829382837291,1.3003782138719262,,,19,黃藍,15
2012-12-17,7631.28,2267000.0,2.4833940287799163,0.6518295326362671,1.338418632806307,,,19,黃藍,15
2012-12-18,7643.74,2017800.0,2.6109732062574205,0.68205773372471,1.3136118357831956,,,19,黃藍,15
2012-12-19,7677.47,2504600.0,3.013275192516489,0.7723857248325757,1.3405550626932787,,,19,黃藍,15
2012-12-20,7595.46,2252400.0,1.8685916331711139,0.5416028407563209,1.2619150974194868,,,19,黃藍,15
2012-12-21,7519.93,2356200.0,0.8076526932983098,0.3278958539533341,1.2219976735085527,,,19,黃藍,15
2012-12-24,7535.52,1590800.0,0.9693839076386469,0.36999488177584133,1.1539508828071887,,,19,黃藍,15
2012-12-25,7636.57,1870600.0,2.286629902770277,0.6598027487770732,1.133428012540529,,,21,黃藍,16
2012-12-26,7634.19,1974200.0,2.2181767052335117,0.6508284641687856,1.0731154879618798,,,21,黃藍,16
2012-12-27,7648.41,1801600.0,2.3790935193111986,0.6900680616068252,1.022490731743711,,,21,黃藍,16
2012-12-28,7699.5,1978600.0,3.029486818335609,0.8377070624025729,0.9805433394807774,,,21,黃藍,16
2013-01-02,7779.22,2194600.0,4.05758140518489,1.0682060296745204,1.0411732584996385,,,21,黃藍,16
2013-01-03,7836.84,2964400.0,4.78458622325371,1.2321012209374695,1.1428182479802713,,,21,黃藍,16
2013-01-04,7805.99,2696800.0,4.331298976430334,1.131529654290088,1.2094963550184328,,,21,黃藍,16
2013-01-07,7755.09,2421000.0,3.61315826038307,0.9704894005022912,1.2687756447199052,,,21,黃藍,16
2013-01-08,7721.66,2211200.0,3.1296788203795964,0.862389773452595,1.285642220567393,,,21,黃藍,16
2013-01-09,7738.64,2471400.0,3.320270643931168,0.9017711680229404,1.29980720666902,,,21,黃藍,16
2013-01-10,7811.64,3319400.0,4.257004880125345,1.1071553688388416,1.3155011580998472,,,21,黃藍,16
2013-01-11,7819.15,2405200.0,4.318328250850831,1.1140734329805242,1.2802147629573817,,,21,黃藍,16
2013-01-14,7823.97,2142800.0,4.341933625718404,1.1140156613305963,1.2437420614405275,,,21,黃藍,16
2013-01-15,7765.02,2520200.0,3.5233956298771747,0.9186085209881577,1.262790926053226,,,21,黃藍,16
2013-01-16,7700.43,2272200.0,2.6342452403720835,0.7097100173198497,1.2328292222146482,,,21,黃藍,16
2013-01-17,7616.64,2929200.0,1.494189812619846,0.44409853696013246,1.1783057900844305,,,21,黃藍,16
2013-01-18,7732.87,2113400.0,3.0127201920256423,0.782909330070046,1.1435782050098817,,,21,黃藍,16
2013-01-21,7724.92,1515400.0,2.8727575643980976,0.7427947477169374,1.0836255783906261,,,21,黃藍,16
2013-01-22,7759.1,1580400.0,3.29832809037949,0.8289417336045108,1.001463790817398,,,21,黃藍,16
2013-01-23,7744.18,1655600.0,3.0716753566420696,0.7646155057963948,0.9434846830646716,,,21,黃藍,16
2013-01-24,7695.99,1862000.0,2.4145529096996925,0.6025906889275432,0.8401318903480975,,,21,黃藍,16
2013-01-25,7672.58,1697200.0,2.0945731777315313,0.51812672281298,0.7993638895078641,,,22,黃藍,17
2013-01-28,7714.67,1602400.0,2.645600690399763,0.6363187056655825,0.8097805735335006,,,22,黃藍,17
2013-01-29,7802.0,1904200.0,3.7992869933580975,0.8912314750273034,0.8414332943128754,,,22,黃藍,17
2013-01-30,7832.98,2252800.0,4.202689720271582,0.9713411392058232,0.891887106370964,,,22,黃藍,17
2013-01-31,7850.02,2116800.0,4.420370385692213,1.0100599513286497,0.9100694747015439,,,22,黃藍,17
2013-02-01,7855.97,1838800.0,4.491258953589051,1.0151030617660306,0.9217384154132247,,,22,黃藍,17
2013-02-04,7923.16,2678600.0,5.381959046357202,1.2094165011037943,1.0149768465539457,,,22,黃藍,17
2013-02-05,7886.94,2316000.0,4.90154557928489,1.090663971673631,1.0503747990055363,,,22,黃藍,17
2013-02-06,7906.65,2554200.0,5.161218686033121,1.1429443922223146,1.069980995724813,,,22,黃藍,17
2013-02-18,7943.53,2578000.0,5.650014556464808,1.2484270308483087,1.1053774168814492,,,22,黃藍,17
2013-02-19,7960.88,2308600.0,5.876445982709404,1.2933343689112222,1.1398166819431714,,,22,黃藍,17
2013-02-20,8029.1,2992000.0,6.782388660763917,1.4976397715593983,1.153875046951296,,,22,黃藍,17
2013-02-21,7957.46,2235600.0,5.824677511654527,1.2647310608808646,1.1396067095659892,,,22,黃藍,17
2013-02-22,7947.72,2307600.0,5.692147121821929,1.2255832398070667,1.1083404961528966,,,22,黃藍,17
2013-02-25,7947.68,2144800.0,5.692016606304623,1.217439343927945,1.0624518118735544,,,19,黃藍,18
2013-02-26,7880.9,1918400.0,4.806207976678941,1.0014960750452835,1.0242060939838724,,,19,黃藍,18
2013-02-27,7897.98,1921400.0,5.039145121657737,1.0515258354770607,0.924564479820142,,,19,黃藍,18
2013-03-01,7964.63,2114200.0,5.924016429935902,1.2566952063837784,0.9149100159131605,,,19,黃藍,18
2013-03-04,7867.34,2278000.0,4.635248376825918,0.94046786171241,0.9117839161392173,,,19,黃藍,18
2013-03-05,7932.71,2246200.0,5.515260426742675,1.1485301679486033,0.918938829204122,,,19,黃藍,18
2013-03-06,7950.3,2329600.0,5.7586855373056105,1.2004016043329895,0.952518686227372,,,19,黃藍,18
2013-03-07,7960.51,2261400.0,5.9048460900461635,1.2301438156967857,0.9849458090056166,,,19,黃藍,18
2013-03-08,8015.14,2719000.0,6.63104126603231,1.3997319513396376,1.0413335132312997,,,19,黃藍,18
2013-03-11,8038.72,2878800.0,6.939009160656859,1.4646403085837911,1.0906730714412058,,,19,黃藍,18
2013-03-12,7994.71,2738000.0,6.348359239234647,1.3072215103636924,1.1317952983408484,,,19,黃藍,18
2013-03-13,7995.51,2224400.0,6.358381422922808,1.3010934542079722,1.1301941011582604,,,19,黃藍,18
2013-03-14,7951.76,2150200.0,5.7800236739432584,1.1457423250791514,1.1251560208558942,,,19,黃藍,18
2013-03-15,7927.49,2530400.0,5.457170066447818,1.0521621011367195,1.1068619405898585,,,19,黃藍,18
2013-03-18,7811.34,2031400.0,3.924234460301955,0.6542053459244349,1.0310584605601711,,,19,黃藍,18
2013-03-19,7838.47,1804200.0,4.301098081266538,0.7446579748825447,0.9517533495592996,,,19,黃藍,18
2013-03-20,7798.03,1954200.0,3.7808653127423,0.6032738960849235,0.9295440791547124,,,19,黃藍,18
2013-03-21,7811.84,1695800.0,3.9781131864395087,0.6501990088817017,0.8976559314210943,,,19,黃藍,18
2013-03-22,7796.22,1727200.0,3.7838928248179053,0.5943171219387214,0.8316089887572835,,,19,黃藍,18
2013-03-25,7856.12,1806800.0,4.587778811835478,0.8079023649538779,0.8141534671103087,,,20,黃藍,19
2013-03-26,7856.36,1850200.0,4.5979687291647435,0.8112236816681141,0.819356730626793,,,20,黃藍,19
2013-03-27,7894.12,1851200.0,5.109979664044639,0.949724477784233,0.8140351303602813,,,20,黃藍,19
2013-03-28,7866.88,1813200.0,4.758981634377118,0.856563465216264,0.8274960181071338,,,20,黃藍,19
2013-03-29,7918.61,1594000.0,5.450594885970342,1.0450860379255924,0.8200783707710139,,,20,黃藍,19
2013-04-01,7899.24,1560000.0,5.199945499587179,0.9769312382621917,0.7975649027034487,,,20,黃藍,19
2013-04-02,7913.18,1638000.0,5.392606431325309,1.0317033362092787,0.7794312154072326,,,20,黃藍,19
2013-04-03,7942.35,1919600.0,5.777183275769832,1.1369009065581135,0.7860653394683215,,,20,黃藍,19
2013-04-08,7752.79,2561600.0,3.2625135845895668,0.4300396908782914,0.8501101614376908,,,20,黃藍,19
2013-04-09,7728.54,1888800.0,2.9468874547639476,0.3391301214653485,0.8777377703369035,,,20,黃藍,19
2013-04-10,7752.8,1736400.0,3.270482181880334,0.43019358442069117,0.8970623885699205,,,20,黃藍,19
2013-04-11,7857.98,1842000.0,4.659357484313587,0.821288131732041,0.9237969362771652,,,20,黃藍,19
2013-04-12,7821.63,1677600.0,4.168814201296917,0.6815507881245059,0.9084901863516814,,,20,黃藍,19
2013-04-15,7763.53,1634200.0,3.3860771677782555,0.45992243513539816,0.8267620135863083,,,20,黃藍,19
2013-04-16,7801.05,1548000.0,3.8768531912637147,0.5980506637410412,0.7988248584718111,,,20,黃藍,19
2013-04-17,7809.07,1906600.0,3.9752055669517046,0.6248641546196294,0.8185846598581237,,,20,黃藍,19
2013-04-18,7791.35,1784600.0,3.73217428484705,0.5528302256176385,0.8231375682257924,,,20,黃藍,19
2013-04-19,7930.8,2033800.0,5.580764255097881,1.0697215898985764,0.8599883174750298,,,20,黃藍,19
2013-04-22,7970.38,1947200.0,6.0940944740625,1.2023725016464746,0.8916115868311245,,,20,黃藍,19
2013-04-23,7942.77,1876400.0,5.706489250436703,1.0810917586273228,0.9281839920679666,,,20,黃藍,19
2013-04-24,8023.71,2412000.0,6.759884222970344,1.364053512469454,0.9762065433219569,,,20,黃藍,19
2013-04-25,8021.75,1941400.0,6.711141120168689,1.3366705717520648,0.9994192533817071,,,18,黃藍,20
2013-04-26,8022.06,2227800.0,6.686034243997914,1.3175620800615429,1.0174583099730108,,,18,黃藍,20
2013-04-29,8029.74,1796200.0,6.7570129157672705,1.325889041736061,1.000403265146834,,,18,黃藍,20
2013-04-30,8093.66,2283200.0,7.572813692338697,1.5380085028989692,1.0341830316866452,,,18,黃藍,20
2013-05-02,8128.51,2151000.0,8.003544271093272,1.6379198422125134,1.0048391953891567,,,18,黃藍,20
2013-05-03,8135.03,2032400.0,8.054932475758708,1.6314907937029874,1.0122430337893582,,,18,黃藍,20
2013-05-06,8169.05,1971000.0,8.467128290591567,1.7235582137884387,0.9852950615540635,,,18,黃藍,20
2013-05-07,8163.06,1872600.0,8.34953684344565,1.6679249438304955,0.9905034561271201,,,18,黃藍,20
2013-05-08,8267.09,2467800.0,9.695964682482225,2.0020549996575343,1.003709188170766,,,18,黃藍,20
2013-05-09,8285.89,2414000.0,9.908882920415667,2.022502136332228,1.0275420389800802,,,18,黃藍,20
2013-05-10,8280.26,2270000.0,9.800453701384631,1.95932603154152,1.0489575201174053,,,18,黃藍,20
2013-05-13,8248.32,1958400.0,9.33572349697116,1.80457026002369,1.0467602072018694,,,18,黃藍,20
2013-05-14,8251.82,1960600.0,9.341181109591375,1.7776851309175647,1.0611990586972255,,,18,黃藍,20
2013-05-15,8318.59,2302600.0,10.176699660609902,1.971235503628081,1.0454756069112952,,,18,黃藍,20
2013-05-16,8390.05,3446200.0,11.069847092230955,2.172879930793835,1.136330897587628,,,18,黃藍,20
2013-05-17,8368.19,2547200.0,10.723771949351475,2.052333381175852,1.1630010473198134,,,18,黃藍,20
2013-05-20,8377.05,2114400.0,10.782378015126676,2.041279064617767,1.1796716194460029,,,18,黃藍,20
2013-05-21,8383.05,2660600.0,10.803849948071715,2.0191710562538048,1.24971317117944,,,18,黃藍,20
2013-05-22,8398.84,3031400.0,10.94426370507428,2.035562571975126,1.3110805328637865,,,18,黃藍,20
2013-05-23,8237.83,3340000.0,8.766771613231365,1.4545814613353716,1.290442960736179,,,18,黃藍,20
2013-05-24,8209.78,2450400.0,8.335850240952784,1.3317784236228305,1.2782531442870102,,,18,黃藍,20
2013-05-27,8280.1,1894000.0,9.201084124719078,1.5425216089183655,1.257773480290676,,,17,黃藍,21
2013-05-28,8263.05,1988600.0,8.91944377229016,1.4525509199540332,1.1939570982167331,,,17,黃藍,21
2013-05-29,8337.9,2471400.0,9.837154624925779,1.6768636679207678,1.138144484482702,,,17,黃藍,21
2013-05-30,8243.29,2458800.0,8.52687757689935,1.3255530123782733,1.054072138818483,,,17,黃藍,21
2013-05-31,8254.8,3586800.0,8.610739074317259,1.3399955839261295,1.1484159375636744,,,17,黃藍,21
2013-06-03,8201.02,2142200.0,7.842693406687114,1.1274608493698244,1.1731002595491358,,,17,黃藍,21
2013-06-04,8191.22,2192000.0,7.665747827960037,1.0637885057609047,1.1926056076616596,,,17,黃藍,21
2013-06-05,8181.91,2282800.0,7.4913769080054,1.009455988105031,1.1790807355481305,,,17,黃藍,21
2013-06-06,8096.14,2347800.0,6.320159290478598,0.693844689347569,1.1735805070218854,,,17,黃藍,21
2013-06-07,8095.2,2536400.0,6.252609588872228,0.6758320449032887,1.0770594662088342,,,17,黃藍,21
2013-06-10,8160.55,1703000.0,7.03921392761242,0.894400358305463,1.0401618572841265,,,17,黃藍,21
2013-06-11,8116.15,1809000.0,6.394553685324652,0.7264227696538904,1.0068401774391997,,,17,黃藍,21
2013-06-13,7951.66,2286800.0,4.189331304720147,0.12970742969321336,1.00914874623919,,,17,黃藍,21
2013-06-14,7937.74,2085600.0,3.960221007233438,0.07041872076022826,0.9839607201309328,,,17,黃藍,21
2013-06-17,7992.89,1509200.0,4.628076222313219,0.26132256399408577,0.8890333062550773,,,17,黃藍,21
2013-06-18,8011.02,1719200.0,4.816511716036215,0.3190819328794519,0.8922201678281895,,,17,黃藍,21
2013-06-19,8007.39,1797800.0,4.717756744644605,0.29675088506205033,0.8904405495026054,,,17,黃藍,21
2013-06-20,7898.91,2156200.0,3.255339242922848,-0.11409354416967196,0.8751032740835163,,,17,黃藍,21
2013-06-21,7793.31,3274800.0,1.8366817125456907,-0.5173059770740928,0.9761148751137628,,,17,黃藍,21
2013-06-24,7758.03,2153600.0,1.3437719400971806,-0.6565473165096997,1.033825752519781,,,17,黃藍,21
2013-06-25,7663.23,2368000.0,0.08542857101808964,-1.0121192305533104,1.0898736407960599,,,19,黃藍,22
2013-06-26,7784.8,2405200.0,1.6460199864215763,-0.5556575860442571,1.1409903269389978,,,19,黃藍,22
2013-06-27,7883.9,2369400.0,2.9104450722264263,-0.1876546965849667,1.153791437657846,,,19,黃藍,22
